phenotype,chrom,region,pos,is_STR,varname,p_val,susie_cs,susie_alpha,susie_cs_hardcall,susie_alpha_hardcall,susie_cs_ratio,susie_alpha_ratio,finemap_pip,finemap_pip_ratio,finemap_pip_total_prob,finemap_pip_prior_std,finemap_pip_conv_tol,finemap_pip_mac,finemap_pip_gt_thresh
platelet_crit,6,6_33375088_35569439,34205460,true,STR_34205460,4.13e-14,4,0.986911150611737,-1,0.0,4,0.94700758566706,0.910177,0.0401557,0.992312,1.0,0.903263,0.86626,0.980676
platelet_crit,9,9_4003480_5607486,5038597,true,STR_5038597,3.2e-47,-1,0.0,-1,0.0,4,0.992713648065141,1.0,0.169878,1.0,1.0,1.0,1.0,1.0
platelet_crit,11,11_64699179_65788547,65249985,true,STR_65249985,1.32e-20,1,0.459056386342314,1,0.248863371142737,1,0.101701130412325,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_crit,11,11_118447267_119339135,119077000,true,STR_119077000,6.07e-103,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_crit,12,12_121062557_124222386,121421715,true,STR_121421715,6.82e-25,4,0.434680062476709,5,0.289769836024244,-1,0.0,1.0,0.628208,1.0,1.0,1.0,1.0,1.0
platelet_crit,13,13_95699227_96140420,95900173,true,STR_95900173,1.28e-76,1,1.0,1,0.999999991143693,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
platelet_crit,15,15_42099183_45163700,42254737,true,STR_42254737,2.41e-17,2,0.999793078230793,2,0.999462057911595,2,0.994145139602858,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_crit,15,15_68130276_68730568,68578813,true,STR_68578813,1.99e-11,-1,0.0,-1,0.0,-1,0.0,0.824451,0.550192,0.875944,0.881004,0.824451,0.828204,0.871944
platelet_crit,16,16_88382269_88919403,88551849,true,STR_88551849,3.69e-30,2,0.961997947103544,2,0.933494168285342,2,0.621452683015317,1.0,0.954302,1.0,1.0,1.0,1.0,1.0
platelet_crit,17,17_1800276_2711229,2496885,true,STR_2496885,1.83e-12,3,0.999518192459087,3,0.995863277772508,3,0.996968636203945,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_crit,17,17_7250657_7905709,7726666,true,STR_7726666,1.14e-15,1,0.960825230201989,-1,0.0,-1,0.0,0.834782,0.536575,0.900154,0.979753,0.834782,0.841009,0.840978
platelet_crit,17,17_10054309_10308862,10180926,true,STR_10180926,5.19e-13,1,0.857915152889749,1,0.95836349666313,1,0.200750160287784,0.952139,0.781401,0.993017,0.996672,0.952139,0.915082,0.985607
platelet_crit,17,17_17734829_18436854,18072430,true,STR_18072430,9.7e-11,1,0.784622665473443,1,0.769832896769495,1,0.486644810053495,1.0,0.9885,1.0,1.0,1.0,1.0,1.0
platelet_crit,17,17_57369609_58171076,57914081,true,STR_57914081,1.1e-15,1,0.807941052643256,1,0.399975028740798,-1,0.0,0.994764,1.0,1.0,1.0,0.994765,0.994284,0.99424
platelet_crit,19,19_3054517_3663654,3466222,true,STR_3466222,1.09e-15,2,0.822200606633663,-1,0.0,-1,0.0,0.91885,0.59928,0.970778,0.928537,0.912279,0.903938,0.969101
platelet_crit,19,19_15211392_15572836,15336393,true,STR_15336393,1.93e-11,1,0.790532047253318,1,0.499761878921934,1,0.500591886165828,0.888084,0.617272,0.963594,0.952211,0.888084,0.846835,0.884899
platelet_crit,20,20_1041957_2474265,1930085,true,STR_1930085,1.17e-144,7,0.96459121789278,9,0.983967422992777,7,0.842422388200726,0.964068,0.848314,1.0,1.0,0.964049,0.91992,1.0
platelet_crit,20,20_29296325_31596058,30322849,true,STR_30322849,1.56e-44,2,0.140359624359038,2,0.0173982520470145,2,0.0173250596406146,1.0,0.98512,1.0,1.0,1.0,1.0,1.0
platelet_distribution_width,1,1_114750819_115882563,115179704,true,STR_115179704,8.28e-35,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.931064,1.0,1.0,1.0
platelet_distribution_width,1,1_114750819_115882563,115097003,true,STR_115097003,2.31e-6,3,0.989176802968608,3,0.986829100270055,3,0.945362520665732,0.0,0.0,0.0,0.0,0.0,0.0,1.0
platelet_distribution_width,1,1_153459392_154517674,154139166,true,STR_154139166,1.41e-21,1,0.971419450173609,1,0.969021238220473,1,0.0271920978396745,0.0078068,0.0,0.0531528,0.114913,0.00773553,0.0350737,0.0644621
platelet_distribution_width,1,1_170521806_173711881,171979823,true,STR_171979823,5.83e-56,-1,0.0,-1,0.0,-1,0.0,1.0,0.844336,1.0,0.0,1.0,1.0,1.0
platelet_distribution_width,1,1_230912165_231162166,231037166,true,STR_231037166,2.84e-11,1,0.996346555218169,1,0.994972422104912,1,0.986724664007872,1.0,0.999206,1.0,1.0,1.0,1.0,1.0
platelet_distribution_width,1,1_243139751_243626583,243430545,true,STR_243430545,4.46e-16,1,0.911368082928639,1,0.920877153327273,-1,0.0,0.931015,0.707048,0.958478,0.83186,0.931015,0.884509,0.848564
platelet_distribution_width,2,2_171594859_172177633,171948226,true,STR_171948226,2.01e-14,-1,0.0,-1,0.0,2,0.0669248514999426,0.900117,0.577408,0.975875,1.0,0.900117,0.918763,0.985648
platelet_distribution_width,4,4_47697833_48403012,48195180,true,STR_48195180,1.16e-18,-1,0.0,-1,0.0,-1,0.0,0.884619,0.870269,1.0,0.0,0.884619,0.900234,0.0
platelet_distribution_width,6,6_41596682_42135597,41787920,true,STR_41787920,1.31e-19,2,0.979429118231932,2,0.983328056229742,2,0.96074825261774,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_distribution_width,15,15_74467862_76114191,74961071,true,STR_74961071,2.77e-12,-1,0.0,-1,0.0,-1,0.0,0.898546,0.559938,0.968467,0.92694,0.898546,0.919836,0.948601
platelet_distribution_width,17,17_33104005_34589040,33871548,true,STR_33871548,1.18e-249,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
platelet_distribution_width,17,17_57276290_58630845,57872353,true,STR_57872353,4.06e-104,1,0.997074572055473,-1,0.0,1,0.995277920897304,0.0324558,0.0,0.0349589,1.0,0.0324558,0.0258016,0.866786
platelet_distribution_width,19,19_45011350_46503510,45146628,true,STR_45146628,3.12e-14,4,0.605994898703649,4,0.760737050953347,4,0.192367055935757,1.0,0.657075,1.0,1.0,1.0,1.0,1.0
platelet_distribution_width,19,19_55325462_55833573,55562788,true,STR_55562788,7.18e-26,2,0.231669352206901,-1,0.0,2,0.0317769075305145,0.91685,0.57924,0.828614,0.596829,0.564991,0.929384,0.294023
platelet_distribution_width,20,20_3612974_4159958,3874554,true,STR_3874554,2.01e-17,-1,0.0,-1,0.0,-1,0.0,0.820128,0.33584,0.790981,0.96906,0.820128,0.802224,0.914775
platelet_distribution_width,20,20_19743304_20107174,19902489,true,STR_19902489,2.67e-15,-1,0.0,2,0.967999962012523,2,0.979112558847442,0.993138,0.951607,1.0,1.0,0.993138,0.994813,0.991173
platelet_distribution_width,22,22_42129975_43768254,43385872,true,STR_43385872,0.0,1,0.999999999999999,1,0.999999999981944,1,0.999999999999971,1.0,0.0,1.0,1.0,1.0,1.0,0.0
red_blood_cell_count,1,1_47523377_48174954,47672365,true,STR_47672365,2.79e-18,-1,0.0,-1,0.0,-1,0.0,1.0,1.0,1.0,1.0,0.895439,1.0,0.784513
red_blood_cell_count,1,1_118001621_118299159,118164939,true,STR_118164939,4.71e-18,1,0.949896783219297,1,0.0271448305926091,-1,0.0,0.906726,0.665567,0.955868,1.0,0.906726,0.880242,0.935667
red_blood_cell_count,2,2_8615722_8891192,8761090,true,STR_8761090,6.09e-19,1,0.996428069113722,1,0.975350849229291,1,0.98772697545065,1.0,0.996878,1.0,1.0,1.0,1.0,0.999326
red_blood_cell_count,2,2_135218934_135880629,135626012,true,STR_135626012,3.4e-15,1,0.582772634876789,1,0.426709117222749,-1,0.0,0.952732,0.916443,0.982256,0.97598,0.952732,0.936202,0.965321
red_blood_cell_count,3,3_49213465_50572912,49852804,true,STR_49852804,1.24e-18,1,0.496833294928355,1,0.549715668005247,1,0.121075198244223,0.890032,0.686239,0.934126,0.932196,0.890008,0.890916,0.895466
red_blood_cell_count,3,3_140908481_142672417,141097026,true,STR_141097026,5.37e-40,-1,0.0,-1,0.0,-1,0.0,1.0,0.329898,0.992129,0.0,1.0,1.0,1.0
red_blood_cell_count,5,5_173148396_173513721,173388721,true,STR_173388721,1.26e-11,-1,0.0,-1,0.0,-1,0.0,0.858606,0.568132,0.895299,0.883774,0.861438,0.85461,0.837549
red_blood_cell_count,6,6_109152738_110380466,109624295,true,STR_109624295,7.29e-128,1,0.974117046211958,1,0.99714482449818,-1,0.0,0.0,0.0,0.0,0.134765,0.0,0.0,0.0
red_blood_cell_count,8,8_42189205_42582590,42427215,true,STR_42427215,5.12e-18,-1,0.0,-1,0.0,-1,0.0,0.980958,0.739253,0.801015,1.0,0.990945,0.986654,0.806041
red_blood_cell_count,12,12_48191776_49083834,48721477,true,STR_48721477,2.19e-20,-1,0.0,-1,0.0,-1,0.0,0.956611,0.830432,0.991565,0.963859,0.961103,0.937659,0.972714
red_blood_cell_count,14,14_64489770_64922147,64714051,true,STR_64714051,3.21e-24,1,0.999984447814581,1,0.99999515286696,1,0.999940895833052,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_count,15,15_40158099_40507441,40312923,true,STR_40312923,2.27e-20,1,0.961792717465747,1,0.94079242826952,1,0.862613942360987,0.986086,0.90685,1.0,1.0,0.986086,0.976626,1.0
red_blood_cell_count,15,15_65570431_66387553,66018013,true,STR_66018013,1.78e-32,1,0.967091492995902,1,0.980791387609646,-1,0.0,1.0,1.0,0.0,0.0,0.0,0.304737,0.0
red_blood_cell_count,15,15_74593699_77969608,76246773,true,STR_76246773,2.59e-43,1,0.99999999999992,1,0.999999911866182,1,0.999999767238913,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_count,16,16_66770531_68546668,67229794,true,STR_67229794,1.08e-13,3,0.999352349369965,3,0.998999172240085,3,0.996876840833405,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_count,17,17_58504823_59615235,59450454,true,STR_59450454,5.92e-27,1,0.982807741736632,1,0.9792692486766,1,0.907855009151142,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_count,18,18_41847228_42280563,42155563,true,STR_42155563,4.93e-12,1,0.93555979139478,-1,0.0,-1,0.0,1.0,0.962171,1.0,1.0,1.0,0.994357,0.995095
red_blood_cell_count,22,22_32733484_33034251,32897468,true,STR_32897468,1.92e-33,1,0.982592339253045,1,0.996510090714787,1,0.860171729328661,0.911992,0.548683,0.953288,0.212519,0.864506,0.93834,0.781093
red_blood_cell_count,22,22_50476319_51246561,50973570,true,STR_50973570,2.26e-79,1,0.884814448798855,1,0.669977322702371,1,0.536864469304937,0.93656,0.7463,0.973752,0.993644,0.939398,0.936268,0.974753
red_blood_cell_distribution_width,1,1_11728206_12032603,11868269,true,STR_11868269,3.2e-11,2,0.905823957322085,2,0.944323459679941,-1,0.0,0.790864,0.502908,0.861214,0.986521,0.790371,0.790902,0.827754
red_blood_cell_distribution_width,1,1_42986510_43627739,43429968,true,STR_43429968,1.21e-33,-1,0.0,-1,0.0,-1,0.0,1.0,0.95662,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,3,3_127590196_128247820,127853297,true,STR_127853297,5.16e-14,-1,0.0,1,0.0366878622099175,-1,0.0,0.802716,0.412804,0.97547,0.963008,0.802716,0.78628,0.877308
red_blood_cell_distribution_width,3,3_141448305_142938964,141694532,true,STR_141694532,3.23e-16,-1,0.0,-1,0.0,-1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,3,3_171111881_171974419,171498332,true,STR_171498332,4.3e-72,1,1.0,1,0.999999999999962,1,1.0,0.0,1.0,1.0,0.0947758,1.0,1.0,1.0
red_blood_cell_distribution_width,3,3_171111881_171974419,171528274,true,STR_171528274,2.95e-9,5,0.996313736760573,5,0.976347212796547,5,0.985068899135202,0.0,1.0,1.0,0.0,1.0,1.0,1.0
red_blood_cell_distribution_width,3,3_195228358_196064792,195827264,true,STR_195827264,6.56e-150,1,0.999999999995213,1,0.998795276424585,1,0.999999999999766,0.0,0.0758074,0.348313,1.0,0.252516,0.348582,0.0
red_blood_cell_distribution_width,4,4_39577077_40174517,39923200,true,STR_39923200,8.44e-19,1,0.999025889033931,1,0.996723949331591,1,0.996114372494692,1.0,0.610377,0.871035,0.627321,0.943936,0.862845,0.871624
red_blood_cell_distribution_width,5,5_53477365_53803062,53638136,true,STR_53638136,7.23e-20,1,0.998319303535517,1,0.998616200844176,1,0.993070390109422,0.967443,0.713775,1.0,1.0,0.967443,0.940362,0.994573
red_blood_cell_distribution_width,12,12_109663019_110175001,109930540,true,STR_109930540,2.6e-16,-1,0.0,-1,0.0,-1,0.0,0.846827,0.549188,0.914713,0.865258,0.846827,0.825586,0.819141
red_blood_cell_distribution_width,12,12_120699585_122113899,120914113,true,STR_120914113,2.12e-17,-1,0.0,-1,0.0,-1,0.0,0.822398,0.802034,0.877095,1.0,0.822398,0.831786,0.841735
red_blood_cell_distribution_width,14,14_73156378_75065673,74623728,true,STR_74623728,6.48e-87,-1,0.0,-1,0.0,-1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,17,17_30287357_30595028,30469467,true,STR_30469467,6.57e-13,1,0.999277185098406,1,0.999266888931489,1,0.99732639654758,1.0,0.930436,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,17,17_33699531_34192892,33871548,true,STR_33871548,5.28e-26,1,0.995610822930769,-1,0.0,1,0.967654359484311,0.0,0.0,0.0,0.0,0.0,0.351974,0.0
red_blood_cell_distribution_width,17,17_43245481_45308152,44084292,true,STR_44084292,1.26e-70,1,0.99918904475929,1,0.999914473861628,1,0.999031730996379,0.534938,0.229356,1.0,0.0981386,0.528819,0.553089,0.993863
red_blood_cell_distribution_width,17,17_75989561_76961570,76740926,true,STR_76740926,3.14e-12,-1,0.0,-1,0.0,-1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,17,17_75989561_76961570,76125196,true,STR_76125196,1.7e-37,1,0.921200809170034,-1,0.0,-1,0.0,0.0,0.0,0.992989,0.0,1.0,1.0,1.0
red_blood_cell_distribution_width,19,19_10266967_11473521,11293201,true,STR_11293201,9.53e-28,2,0.264027113692117,2,0.382247861257118,2,0.0820706634290328,1.0,0.811984,1.0,1.0,1.0,1.0,1.0
red_blood_cell_distribution_width,19,19_16092834_16373973,16240962,true,STR_16240962,2.66e-16,1,0.999665382340885,1,0.99978267757279,1,0.998806373591065,1.0,1.0,1.0,1.0,1.0,1.0,0.990198
red_blood_cell_distribution_width,19,19_17013772_17434577,17252973,true,STR_17252973,1.13e-48,-1,0.0,1,0.992318402386419,1,0.971706197881975,0.953636,0.893333,0.915093,0.854673,0.953636,0.937724,0.863582
shbg,1,1_23477620_23955827,23817932,true,STR_23817932,9.16e-17,1,0.996282868707666,1,0.998176738660093,1,0.984921849027138,1.0,1.0,1.0,1.0,1.0,1.0,1.0
shbg,1,1_39165059_40214945,39310115,true,STR_39310115,5.54e-11,4,0.384455725045082,3,0.443858542895528,4,0.129052325504099,1.0,0.470902,1.0,1.0,1.0,0.993785,1.0
shbg,2,2_26838926_28685600,27673817,true,STR_27673817,3.65e-11,2,0.969330151849902,2,0.921460709272234,-1,0.0,0.984544,0.605072,0.991695,0.0,0.984544,0.970236,0.993315
shbg,2,2_208246637_208659400,208453448,true,STR_208453448,2.87e-16,1,0.933241901978606,1,0.943640505966066,1,0.737203821465761,0.99852,0.968585,1.0,1.0,0.998527,0.997523,0.98232
shbg,3,3_46617749_52056398,49959072,true,STR_49959072,2.46e-21,3,0.212762624504521,3,0.0824897750877001,-1,0.0,1.0,0.0,1.0,1.0,0.340926,0.439194,0.407989
shbg,3,3_135412393_137282130,135933732,true,STR_135933732,1.87e-112,1,0.675551936554105,1,0.608722852303117,1,0.318128177477238,0.850379,0.455888,0.937077,0.456302,0.850379,0.765875,0.902535
shbg,8,8_59139485_59692885,59395436,true,STR_59395436,1.09e-26,1,0.999996005797129,1,0.999991861330223,1,0.999985765376615,1.0,1.0,1.0,1.0,1.0,1.0,1.0
shbg,12,12_120714212_121614192,120956226,true,STR_120956226,1.03e-12,-1,0.0,-1,0.0,-1,0.0,0.838822,0.652887,0.974998,0.950858,0.838822,0.85104,0.911958
shbg,17,17_46800170_47830863,47413993,true,STR_47413993,0.00343,,0.0,,0.0,,0.0,1.0,0.0,1.0,0.436975,1.0,1.0,
shbg,17,17_46800170_47830863,47414698,true,STR_47414698,2.09e-36,2,0.999408682670714,2,0.993448006855529,-1,0.0,0.349422,0.0,0.0601402,0.0,0.340029,0.0,0.0
shbg,17,17_46800170_47830863,47413686,true,STR_47413686,3.4e-232,1,1.0,1,1.0,1,0.999999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shbg,20,20_31946598_33960773,32971950,true,STR_32971950,6.37e-15,1,0.956833998480111,1,0.95835314004706,1,0.829622968592656,0.951425,0.811418,0.974385,0.955486,0.951413,0.956618,0.973301
total_bilirubin,3,3_170424098_170886547,170727702,true,STR_170727702,8.08e-18,1,0.981773065636105,1,0.998221215181023,-1,0.0,0.961778,0.67476,0.996286,1.0,0.961778,0.974778,1.0
total_protein,1,1_110107983_110611460,110354011,true,STR_110354011,1.09e-16,1,0.871874093351809,-1,0.0,-1,0.0,1.0,0.977853,1.0,0.970559,0.995138,0.994836,0.979184
total_protein,1,1_160854409_162331787,161675859,true,STR_161675859,2.97e-27,10,1.0,9,0.999999999999962,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
total_protein,5,5_127220966_127687880,127349896,true,STR_127349896,4.62e-16,1,0.945661858737512,1,0.97551974551423,1,0.799332561535846,0.988091,0.937662,1.0,1.0,0.988091,0.984827,1.0
total_protein,8,8_30114427_30582093,30391643,true,STR_30391643,4.71e-13,-1,0.0,-1,0.0,-1,0.0,0.897893,0.679932,0.966203,0.898677,0.900474,0.868576,0.747433
total_protein,11,11_128172998_128650872,128329967,true,STR_128329967,3.08e-16,-1,0.0,-1,0.0,-1,0.0,0.993192,0.20064,1.0,0.574801,0.9932,1.0,1.0
total_protein,12,12_12747484_13017751,12878680,true,STR_12878680,7.18e-13,1,0.970381331318514,1,0.978822877098275,1,0.891046857965282,0.987274,0.938443,0.99607,0.994128,0.987274,0.985909,0.98159
total_protein,19,19_48974665_50546331,50028307,true,STR_50028307,5.61e-140,1,0.937292219379472,1,0.834637819454539,1,0.239848426646736,1.0,0.0425596,0.752829,0.93677,1.0,1.0,0.0
triglycerides,1,1_219191796_220148215,219709149,true,STR_219709149,6.74e-22,-1,0.0,-1,0.0,-1,0.0,0.853414,0.087131,0.615684,0.0253985,0.430004,0.95056,0.208698
triglycerides,2,2_26799018_28787264,27673817,true,STR_27673817,4.12e-28,2,0.996119377024031,2,0.979567077918253,-1,0.0,0.850185,0.997478,0.0763032,0.0,0.902291,0.700403,0.0
triglycerides,2,2_111746897_112060478,111908460,true,STR_111908460,6.48e-12,-1,0.0,-1,0.0,-1,0.0,0.938514,0.683505,0.975948,0.941364,0.938597,0.907529,0.905728
triglycerides,3,3_135495043_136802064,135916825,true,STR_135916825,3.25e-27,1,0.97669915566464,1,0.977443501398613,1,0.893066893777864,0.986618,0.934492,1.0,1.0,0.986618,0.981945,0.981087
triglycerides,11,11_116011889_118013300,116639728,true,STR_116639728,4.59e-17,6,0.999785172758456,5,0.999960658243993,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
triglycerides,12,12_57518686_58324436,57701088,true,STR_57701088,4.89e-25,1,0.822804403968575,1,0.0952980566426994,1,0.0402253117221993,1.0,1.0,1.0,1.0,1.0,1.0,1.0
triglycerides,19,19_7767931_8954627,8422904,true,STR_8422904,1.0e-19,2,0.635576806172631,2,0.769147356269973,-1,0.0,0.844329,0.35055,0.96475,1.0,0.844255,0.786871,0.948461
triglycerides,19,19_35412706_35694379,35537713,true,STR_35537713,2.97e-18,1,0.918147395824786,-1,0.0,-1,0.0,0.944817,0.742644,0.96397,0.986532,0.934727,0.935027,0.973964
urate,3,3_141441096_142021986,141764455,true,STR_141764455,1.77e-25,1,0.999950615197991,1,0.999968969596608,1,0.999812534510816,1.0,0.983569,1.0,1.0,1.0,1.0,1.0
urate,5,5_176352828_177068694,176779812,true,STR_176779812,1.11e-14,-1,0.0,-1,0.0,-1,0.0,0.83893,0.544059,0.901194,0.829782,0.845111,0.820242,0.892555
urate,11,11_9941714_10495675,10344717,true,STR_10344717,7.36e-13,-1,0.0,1,0.936424400942531,-1,0.0,0.971216,0.745621,1.0,1.0,0.971216,0.865206,0.979365
urate,17,17_59323945_59623009,59450454,true,STR_59450454,3.88e-18,1,0.853754922284953,1,0.850557277308082,1,0.431613321333445,0.992312,0.788244,0.962747,0.902287,0.992312,0.97843,0.934046
urea,3,3_168569893_169318383,168708056,true,STR_168708056,3.29e-15,-1,0.0,-1,0.0,-1,0.0,1.0,0.864151,1.0,1.0,1.0,1.0,1.0
urea,8,8_23493463_24082563,23727832,true,STR_23727832,7.92e-45,1,0.999893257920638,1,0.999098079536093,1,0.999899638087322,0.0,0.988287,0.0,0.0427541,0.98485,0.989594,0.0
urea,15,15_74336720_77997191,76246773,true,STR_76246773,7.6e-62,1,0.999999369791371,1,0.999972837615374,1,0.999752698892746,0.0,0.0,0.0,1.0,1.0,0.0,0.0
urea,15,15_74336720_77997191,76148586,true,STR_76148586,0.00653,,0.0,,0.0,,0.0,0.979768,0.789678,0.996453,0.0,0.0,0.994678,
urea,17,17_44048215_45427004,44995963,true,STR_44995963,4.19e-29,1,0.992383811628775,-1,0.0,-1,0.0,0.710521,0.317248,0.882035,1.0,0.829817,0.943018,0.819616
urea,18,18_42551811_43580426,43225578,true,STR_43225578,1.33e-31,2,0.970939675469348,2,0.999758683259651,2,0.99994391172625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urea,18,18_42551811_43580426,43267439,true,STR_43267439,2.29e-11,3,0.998880705427282,3,0.987054060267032,-1,0.0,0.0,0.0,0.230514,0.0,0.0,0.0,0.016872
white_blood_cell_count,1,1_198418027_198809352,198649578,true,STR_198649578,1.87e-11,-1,0.0,-1,0.0,-1,0.0,1.0,0.224715,1.0,1.0,1.0,1.0,0.947137
white_blood_cell_count,2,2_12721301_13133754,12933992,true,STR_12933992,5.96e-18,1,0.803401737865741,1,0.844522049630809,1,0.498834238196623,0.866734,0.591742,0.95974,0.947367,0.866734,0.857787,0.850548
white_blood_cell_count,2,2_23744752_24779451,24483770,true,STR_24483770,8.05e-22,-1,0.0,-1,0.0,-1,0.0,0.948364,0.546796,0.944663,0.914963,0.92545,0.931426,0.958257
white_blood_cell_count,2,2_160110998_161523377,161337588,true,STR_161337588,2.17e-18,2,0.0585312868711278,2,0.0514316737209843,-1,0.0,0.962227,0.788104,1.0,0.866998,1.0,1.0,0.990849
white_blood_cell_count,2,2_160110998_161523377,160566724,true,STR_160566724,1.07e-7,-1,0.0,-1,0.0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
white_blood_cell_count,3,3_136043742_136320788,136168742,true,STR_136168742,8.1e-12,1,0.99927877150738,1,0.999269638549627,1,0.997418977254213,1.0,0.998819,1.0,1.0,1.0,1.0,1.0
white_blood_cell_count,3,3_140743715_141373741,140937765,true,STR_140937765,5.51e-16,-1,0.0,-1,0.0,-1,0.0,0.900728,0.614311,0.920934,0.750992,0.900728,0.879064,0.874706
white_blood_cell_count,6,6_20604930_21061414,20812014,true,STR_20812014,1.09e-11,1,0.107847948790021,1,0.166451179303643,1,0.0299533230543765,0.939385,0.0758431,0.968003,0.941507,0.939385,0.939385,0.944943
white_blood_cell_count,8,8_106068738_106718207,106193738,true,STR_106193738,6.31e-11,-1,0.0,-1,0.0,-1,0.0,0.916189,0.731858,0.98604,0.987305,0.916189,0.927655,0.981831
white_blood_cell_count,8,8_130361240_130821145,130611750,true,STR_130611750,2.38e-56,1,0.998782665886746,1,0.999269134351405,1,0.998096143142546,0.0,0.0,0.0,1.0,0.0,0.0,0.0
white_blood_cell_count,10,10_44733868_45016519,44885781,true,STR_44885781,4.58e-19,1,0.999596239924895,1,0.998785421181099,1,0.999030655119787,0.980558,0.927328,0.99628,1.0,0.980558,0.980517,0.983243
white_blood_cell_count,12,12_50250477_51676247,50527851,true,STR_50527851,1.24e-18,-1,0.0,-1,0.0,-1,0.0,0.984608,0.95354,0.89834,0.940389,0.983314,0.989501,0.99357
white_blood_cell_count,15,15_50591633_51640456,51515456,true,STR_51515456,1.15e-11,2,0.965450449238808,-1,0.0,-1,0.0,0.152255,0.00490956,0.179321,0.487189,0.137861,0.141219,0.318516
white_blood_cell_count,15,15_64219224_65223644,64652897,true,STR_64652897,1.4e-17,-1,0.0,-1,0.0,-1,0.0,0.847119,0.561983,0.908912,0.86732,0.847119,0.843137,0.873922
white_blood_cell_count,17,17_4481395_5536825,5320151,true,STR_5320151,1.29e-19,-1,0.0,-1,0.0,-1,0.0,0.906175,0.238956,1.0,1.0,0.917952,0.940733,1.0
white_blood_cell_count,17,17_36977201_39043916,38177325,true,STR_38177325,1.26e-256,-1,0.0,-1,0.0,-1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
white_blood_cell_count,17,17_36977201_39043916,38169578,true,STR_38169578,0.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
white_blood_cell_count,17,17_40444947_41771605,41075787,true,STR_41075787,1.58e-11,-1,0.0,-1,0.0,-1,0.0,1.0,0.0,0.0834643,1.0,1.0,1.0,1.0
white_blood_cell_count,19,19_16270596_16940836,16480488,true,STR_16480488,4.69e-49,1,0.995449794186789,-1,0.0,1,0.936295538963535,0.510153,0.07108,0.0,0.0,0.510331,0.513052,0.588025
